-16 0.81346000000000007190692485892214
-15.826666666666666216656267351937 0.59282000000000001360689338980592
-15.653333333333332433312534703873 0.45745499999999977847053855839476
-15.48000000000000042632564145606 0.35037499999999982547294052892539
-15.306666666666666642981908807997 0.26079499999999988801846484420821
-15.133333333333332859638176159933 0.19012000000000001120881165661558
-14.96000000000000085265128291212 0.13878999999999999670485806291254
-14.786666666666667069307550264057 0.10369500000000002326583370404478
-14.613333333333333285963817615993 0.079840000000000022062351945351111
-14.43999999999999950262008496793 0.061790000000000004642952688982405
-14.266666666666665719276352319866 0.048605000000000002369215934550084
-14.093333333333333712289459072053 0.038465000000000013069545445887343
-13.91999999999999992894572642399 0.030860000000000008951728247552637
-13.746666666666666145601993775927 0.024690000000000007079892228034623
-13.573333333333334138615100528114 0.019955000000000010923484339286915
-13.40000000000000035527136788005 0.016235000000000009839906667252762
-13.226666666666666571927635231987 0.013269999999999995340949077160531
-13.053333333333332788583902583923 0.010649999999999994540478276405793
-12.87999999999999900524016993586 0.0085499999999999951039164614030597
-12.706666666666666998253276688047 0.0069899999999999979510834080542736
-12.533333333333333214909544039983 0.0054999999999999979460874044434604
-12.35999999999999943156581139192 0.0044699999999999991476262728440361
-12.186666666666667424578918144107 0.0036999999999999988627152891496053
-12.013333333333333641235185496043 0.0030249999999999986101395510473822
-11.83999999999999985789145284798 0.002379999999999998436250869815467
-11.666666666666666074547720199917 0.0018900000000000004036354583902835
-11.493333333333332291203987551853 0.0014900000000000006555173071021159
-11.32000000000000028421709430404 0.0011650000000000006704359289955164
-11.146666666666666500873361655977 0.0009550000000000003364669654004615
-10.973333333333332717529629007913 0.00082000000000000019921564398117653
-10.8000000000000007105427357601 0.00068500000000000027880475705899244
-10.626666666666666927199003112037 0.00054500000000000023685914340987324
-10.453333333333333143855270463973 0.00044000000000000006987466161234579
-10.27999999999999936051153781591 0.00036000000000000007688294445529209
-10.106666666666665577167805167846 0.00027000000000000011187231696574429
-9.9333333333333335701809119200334 0.00022000000000000008914743943044812
-9.7599999999999997868371792719699 0.00019000000000000006467049118441537
-9.5866666666666660034934466239065 0.00015500000000000002707903345999796
-9.4133333333333339965065533760935 0.00013500000000000002883110417073453
-9.2400000000000002131628207280301 0.00010000000000000000479217360238593
-9.0666666666666664298190880799666 9.5000000000000005230191280070073E-05
-8.8933333333333326464753554319032 8.0000000000000006544244313122505E-05
-8.7199999999999988631316227838397 7.0000000000000007420279668490792E-05
-8.5466666666666668561447295360267 5.5000000000000001958069123508821E-05
-8.3733333333333330728009968879633 5.0000000000000002396086801192965E-05
-8.1999999999999992894572642398998 4.5000000000000002834104478877109E-05
-8.0266666666666672824703709920868 3.5000000000000003710139834245396E-05
-7.8533333333333334991266383440234 2.5000000000000001198043400596482E-05
-7.6799999999999997157829056959599 2.5000000000000001198043400596482E-05
-7.5066666666666659324391730478965 1.0000000000000000818030539140313E-05
-7.333333333333332149095440399833 5.0000000000000004090152695701565E-06
